participantId,jobId,financialStatus,availableBalance,extraBudget,wage,avgDailyWorkTime
163,576.0,Stable,18866.38173279835,4561.5696718569525,4867.366616136811,8.0
164,18.0,Stable,13163.40142285592,11937.306981003538,4251.54332286477,7.84
165,322.0,Stable,22276.254241771338,21152.612906501767,5734.152630790405,7.83
166,7.0,Stable,9545.11227095635,4353.825842557877,3143.8164357347573,7.83
167,83.0,Stable,6502.03105134961,5384.921120118647,3121.8068373634846,7.92
168,345.0,Stable,29515.797525912025,14582.254138095694,6066.6399011329995,7.83
169,100.0,Stable,11719.13479311978,5683.868924960762,3096.6572209687242,7.92
170,611.0,Stable,39929.84928496919,9816.287793701502,8239.746449769566,7.92
171,1138.0,Stable,14546.410309533989,7098.125737608319,3357.044474230958,7.83
172,190.0,Stable,26722.9340207238,13181.321898791572,5768.34582542473,7.83
173,193.0,Stable,25192.451659959494,24680.925714520054,5530.620814113602,7.81
174,151.0,Stable,4388.058942207182,3963.8954203046246,1782.0424521069358,7.83
175,232.0,Stable,12340.776990501205,5978.385413623046,3039.7600082931467,7.92
176,353.0,Stable,10920.497500577889,10410.079399091628,3173.8787762766224,7.84
177,156.0,Stable,11849.22183776626,5707.165174198971,3007.5021685682227,7.83
178,12.0,Stable,18230.6047896434,17842.32193517979,3674.2323874631356,7.92
179,300.0,Stable,4100.26048834049,3521.3226701539893,2036.5645405905207,7.82
180,251.0,Stable,13948.013667234452,6719.306646388686,3414.2936650799074,7.83
181,314.0,Stable,3926.939119678414,3463.403460216572,1695.319153202943,7.92
182,108.0,Stable,5299.932908760715,4735.036597277319,1908.913451499439,7.92
183,1217.0,Stable,52160.42225812185,25890.921595583477,10286.332299407532,7.83
184,201.0,Stable,5186.438821266453,4607.683445774856,2107.8401653445944,7.92
185,1296.0,Stable,23679.87222690448,11648.64657997479,4831.778740765175,7.92
186,9.0,Stable,19565.7672816804,19196.84468660149,4120.759513376456,7.83
187,493.0,Stable,14361.72002677854,6997.348374908383,3168.3947354645293,7.83
188,169.0,Stable,30402.49079632084,30122.2847261732,6153.428612106571,7.83
189,836.0,Stable,49627.64982109894,24675.165263005267,9574.898926423079,7.83
190,79.0,Stable,27277.798257563973,13454.110082014544,6141.617683254449,7.83
191,253.0,Stable,12405.24001039711,5980.565994593321,2986.093079784862,7.83
192,470.0,Stable,23701.330586517724,11712.56225818504,4762.5585533259355,7.83
193,205.0,Stable,27004.927196404853,26663.28968201779,6018.799401231073,7.92
194,1007.0,Stable,42463.17276589791,21092.92673540475,8235.051592626609,7.83
195,1261.0,Stable,50766.372496026735,12608.7403578803,9668.213845011798,7.92
196,351.0,Stable,8816.80294560025,4218.399159465498,2429.941534477533,7.83
197,152.0,Stable,5552.169211491865,4914.858338828317,2334.0814430087844,7.84
198,1017.0,Stable,40224.697219597896,19947.529852605418,7967.895978957559,7.83
199,220.0,Stable,11147.95347366161,5384.0588666394215,3156.7212130769135,7.92
200,1147.0,Stable,49755.72104822207,12355.799189693942,9499.51771203568,7.83
201,925.0,Stable,22651.296493585112,11143.1869492531,4650.423390878977,7.83
202,91.0,Stable,7171.195831256119,6528.42950241466,2529.702611827011,7.83
203,266.0,Stable,5193.864551263654,4704.5164516238965,2149.949541287148,7.83
204,833.0,Stable,13827.270358720123,6730.236667311787,3100.626941138123,7.83
205,1299.0,Stable,21202.49210188663,5212.838066357772,4646.546909885432,7.92
206,47.0,Stable,10209.977848227514,4914.613832827017,2902.284771084683,7.83
207,277.0,Stable,21374.171199492648,21083.24192148593,4256.753569632589,7.92
208,52.0,Stable,11150.911476286325,5381.708983570353,2852.5423418495398,7.92
209,741.0,Stable,23120.02279437224,11417.60954367394,4583.356686997211,7.92
210,262.0,Stable,2994.9452526219247,2487.705361129209,1697.4999999999995,7.92
211,1082.0,Stable,40669.5656906932,20192.24056021897,8331.260104079698,7.83
212,241.0,Stable,3190.748495056328,2745.476241609348,1903.5096967266772,7.92
213,84.0,Stable,15995.818741079407,15670.867449228745,3262.099605313349,8.0
214,489.0,Stable,22242.26738834618,10962.101435777378,4464.693566832216,7.83
215,853.0,Stable,39757.526169814046,19719.730826511317,7743.430071254834,7.92
216,964.0,Stable,22206.688894067887,5480.939904015292,4493.473410946741,7.92
217,60.0,Stable,3886.558454891786,3326.4816914730936,1833.8905344309671,8.0
218,352.0,Stable,1313.3268683474746,781.9517014180568,1680.0,7.83
219,153.0,Stable,9688.895193067136,9425.24894516778,2162.1953785772916,7.83
220,99.0,Stable,19474.015183405827,18797.056193569475,4879.383971105129,7.91
221,325.0,Stable,9964.019387636035,9519.833519175696,2979.619134376095,7.83
222,250.0,Stable,10431.460441879932,5021.438922545069,2839.960108822058,7.83
223,13.0,Stable,9704.077741798596,9126.505353857536,2817.756476010745,7.92
224,373.0,Stable,14213.126589355665,6976.507065748712,3057.8041700829253,7.83
225,709.0,Stable,22431.83898126421,11086.096366682426,4468.4687090216285,7.92
226,255.0,Stable,20259.42057555784,19774.37761685292,4678.848248349623,7.83
227,293.0,Stable,10736.740342571686,5151.551594675142,2865.9584911895213,7.92
228,1254.0,Stable,38044.597986960354,18802.241290513964,7648.593751484862,7.92
229,98.0,Stable,24519.853000046904,24119.045930531727,4966.676468785806,7.92
230,1179.0,Stable,37454.23897278344,18486.424662088597,7555.490458982836,7.83
231,260.0,Stable,2645.668298756726,2170.830965385933,1697.500000000001,7.92
232,73.0,Stable,4315.812343089327,3853.389908568245,1680.0,7.83
233,998.0,Stable,48231.13542556649,23919.164178025658,9295.597420514154,7.83
234,155.0,Stable,25702.09244231767,12652.4866947919,5522.181688520459,7.83
235,288.0,Stable,18982.824559638982,18512.38420802854,3838.7125649677864,7.92
236,1155.0,Stable,12911.326101663906,6224.513337554648,2872.071282910011,7.92
237,626.0,Stable,47575.45088094912,23558.505264669333,9210.009445090725,7.83
238,1184.0,Stable,12319.93468884963,5964.501024176047,2725.7723413560066,7.83
239,185.0,Stable,1845.8229003419176,1363.6151792355863,1840.8333333333335,7.84
240,243.0,Stable,25178.664534844163,12384.7833221793,5576.09698447015,7.92
241,1139.0,Stable,21215.132433798448,10410.225467632816,4415.66909710078,7.83
242,361.0,Stable,42950.77735650486,10649.212992918889,9149.47156272986,7.83
243,145.0,Stable,3906.065653169528,3492.252103243302,1680.0,7.83
244,90.0,Stable,7504.064473309822,6984.573194761061,2474.2497255153894,7.83
245,62.0,Stable,26457.94349900321,26082.138732802247,5688.942524742597,8.0
246,312.0,Stable,2747.5846051833905,2238.6690674230827,1680.0,7.83
247,88.0,Stable,2178.2119095429694,1652.2990827011654,1697.5000000000007,7.92
248,556.0,Stable,38164.22666092956,18897.65433489392,7478.418387449517,7.83
249,142.0,Stable,14335.952073955816,13924.318204151548,3306.219396194174,7.83
250,129.0,Stable,10261.555689942265,4926.427682478399,2809.352270318527,7.83
251,340.0,Stable,10867.877795378916,5196.3976301449375,2766.104911088281,7.83
252,363.0,Stable,17027.840701208243,8194.925997727301,4346.238919313377,7.92
253,612.0,Stable,41127.08620619839,20246.13941914065,8998.675991645337,7.83
254,940.0,Stable,32623.73060945729,15982.462885460136,7714.429709632119,7.92
255,660.0,Stable,1757.8984567442344,1028.6302420698755,1764.5790079771004,7.92
256,,Unknown,,,0.0,-1.0
257,595.0,Stable,15349.681035204389,7268.893734529352,4246.257004607877,7.83
258,491.0,Stable,3880.9902238315663,2942.001231567097,2359.020614961412,7.92
259,1034.0,Stable,18747.21712885493,4522.928969176269,4377.651524428968,7.83
260,542.0,Stable,36462.04268613697,17812.987810119055,8019.279154264728,7.83
261,693.0,Stable,14652.569261749575,6960.797368406149,4559.068911781327,7.92
262,,Unknown,,,0.0,-1.0
263,914.0,Stable,18058.440605164127,8682.836879106031,4370.236351416082,7.83
264,787.0,Stable,17480.016540812285,4175.665756452559,4785.878107683016,7.92
265,1282.0,Stable,35106.87766512324,17222.692372277237,7329.694127615388,7.92
266,654.0,Stable,16395.82203505556,15405.53620359682,4822.873779900613,7.92
267,,Unknown,,,0.0,-1.0
268,748.0,Stable,18291.827692806837,8815.167386119036,4404.054925267062,7.92
269,560.0,Stable,15227.419970734309,7205.518708348289,4150.219645724047,7.92
270,881.0,Stable,16971.674596911795,8137.28403021801,4556.4603341491775,7.92
271,543.0,Stable,14417.56649515023,6844.7170830204,4037.5741208925783,7.92
272,409.0,Stable,5366.329518717695,4248.651500352503,2953.1013364535,7.83
273,587.0,Stable,3024.488169896738,2201.830974032896,2074.845823237299,7.92
274,644.0,Stable,6676.535764574948,5802.902962740086,2672.073259085617,7.83
275,1233.0,Stable,18136.1116800113,4314.19207483506,4328.497169679404,7.83
276,1163.0,Stable,31999.01876993012,7823.479906138959,7455.642816468037,7.91
277,575.0,Stable,4092.859948901336,3200.3516972735683,2434.8273403252656,7.83
278,443.0,Stable,31007.29313248628,7523.78496038516,6854.098842813443,7.83
279,,Unknown,,,0.0,-1.0
280,885.0,Stable,30853.113248348287,15056.90051818912,6860.20656917732,7.92
281,398.0,Stable,13677.252799543354,6421.774769954412,3887.144950377881,7.83
282,1049.0,Stable,16634.340013166264,7981.352242965535,4208.899939207679,7.83
283,483.0,Stable,20705.299230559387,19418.47092736953,5756.0892532812895,7.83
284,394.0,Stable,2827.50617435206,2143.1909396247097,1835.7353641729449,7.86
285,,Unknown,,,0.0,-1.0
286,563.0,Stable,13179.250300995913,6220.447940146202,3779.374170620253,7.83
287,485.0,Stable,11399.326496604544,5306.162502261799,3918.870323389611,7.83
288,,Unknown,,,0.0,-1.0
289,480.0,Stable,22180.229675430863,21144.77732480772,5815.618976870109,7.83
290,1307.0,Stable,40527.46789267448,9963.72980211477,8968.62695589538,7.83
291,508.0,Stable,6278.74126851243,2765.82816698476,2767.2566380291305,7.92
292,497.0,Stable,6684.810068140944,5784.595078414531,2684.811111417758,7.83
293,1094.0,Stable,16174.118591905635,7749.018403333164,4175.991152628412,7.83
294,642.0,Stable,2313.4625862141984,1527.5570094906589,1919.9181293675556,7.83
295,471.0,Stable,33288.64351315311,16272.7792893051,7623.303195252634,7.92
296,436.0,Stable,32647.13821262511,15950.377279978187,7306.841353567741,7.92
297,1014.0,Stable,17500.190145253724,8410.367567490248,4134.860662662882,7.83
298,,Unknown,,,0.0,-1.0
299,673.0,Stable,12013.607301229658,5628.892666595413,3528.974296843071,7.92
300,1230.0,Stable,16008.693749263555,7662.704334732387,4087.757742658245,7.92
301,,Unknown,,,0.0,-1.0
302,740.0,Stable,16529.37121383922,3950.36647027049,4117.603782758306,7.92
303,435.0,Stable,30648.25596048184,14947.336876260184,7025.416050415579,7.92
304,1265.0,Stable,16708.446053435695,4002.097211726786,4509.032721613133,7.92
305,674.0,Stable,8736.988926349104,7632.66924631476,3534.4692007063713,7.92
306,945.0,Stable,16005.541664106207,3763.630159193165,4050.67610472068,7.92
307,607.0,Stable,4487.271766717728,3629.210861243795,2415.3822050202484,7.83
308,805.0,Stable,14998.933557883662,3566.4388660272425,4038.5560877007665,7.92
309,864.0,Stable,14716.721316730522,6999.385302161552,4422.739003213305,7.83
310,937.0,Stable,14574.047183876044,6911.611130379028,4139.700371513002,7.92
311,423.0,Stable,3658.063559426421,2863.774286509408,2092.7306296195147,7.92
312,969.0,Stable,15660.530201181957,3740.013465510072,3905.132279419225,7.83
313,908.0,Stable,9727.584297513076,4497.457891775786,2660.5349671510094,7.92
314,539.0,Stable,10544.113535498233,4841.49797069677,3469.4225763038753,7.92
315,888.0,Stable,36043.04528807562,8827.068407128547,7875.198614306114,7.83
316,703.0,Stable,14856.529996659729,7077.678621952611,3806.5843333688786,7.83
317,682.0,Stable,6832.775005705697,3033.7280457430006,2521.141746034472,7.92
318,685.0,Stable,10872.52602246168,5049.32586991016,3419.5466738719365,7.83
319,1066.0,Stable,7193.3061444192745,3247.6602616191267,2452.5455388956293,7.83
320,494.0,Stable,25394.4232264862,12334.59176567028,6132.356028013455,7.83
321,428.0,Stable,14572.337776391674,13392.831357020896,4663.137766668399,7.83
322,570.0,Stable,9954.777698167369,4582.244212625177,3681.2326855288657,7.92
323,624.0,Stable,19523.79044576438,17925.82595843842,5936.2866665134125,7.83
324,935.0,Stable,14133.567563403583,3349.6989759605376,3778.5241510518454,7.83
325,617.0,Stable,11364.275664163682,5228.789835535515,3352.2293500046117,7.92
326,496.0,Stable,23498.443672369947,11350.328304672625,5892.784345980612,7.83
327,719.0,Stable,15865.131399199172,3801.415184346245,3814.4480352070864,7.92
328,405.0,Stable,6890.546566657617,3091.071388779545,2370.2140282585688,7.83
329,1077.0,Stable,32597.12489788934,15966.37988959146,6817.175835714657,7.92
330,614.0,Stable,9265.030134085688,8423.061963191874,2901.7831224038814,8.0
331,622.0,Stable,28567.279856511137,13929.438033706305,6446.597762914669,8.0
332,1041.0,Stable,30402.678903148044,7434.578446110406,6733.957548086629,7.83
333,1097.0,Stable,30775.662271357636,7472.853164145847,6615.644415628328,7.83
334,1309.0,Stable,29778.63843971529,7278.987680057271,6474.052363883254,7.92
335,1015.0,Stable,35672.38038814666,8752.423167165114,7750.097747989535,7.85
336,374.0,Stable,25620.164809171907,12453.373284017718,5908.075821742649,7.83
337,781.0,Stable,36555.17146100536,17908.390018380684,7708.311650723638,7.83
338,526.0,Stable,3225.210228658624,2494.134847466052,2119.968376216516,8.0
339,721.0,Stable,29638.74155320502,7240.080849439123,6453.034465336756,7.83
340,1128.0,Stable,35490.260195116214,17405.760285345827,7586.192862464785,7.92
341,1212.0,Stable,12972.644817647642,3074.077906859084,3680.5232354146624,7.83
342,659.0,Stable,11006.98403175984,5115.28443368265,3300.791009702917,7.83
343,1277.0,Stable,28352.292308421547,6918.077853232878,6455.618750335908,7.92
344,737.0,Stable,14230.54088721774,6775.900631396589,3642.065701670645,7.92
345,375.0,Stable,24433.54218086044,11860.942089823302,5745.164004477448,7.83
346,,Unknown,,,0.0,-1.0
347,1281.0,Stable,27589.595980569957,6726.2060058746,6798.438893154618,8.0
348,521.0,Stable,10299.10123101794,4749.0247421236445,3234.1698430978117,7.83
349,628.0,Stable,10054.1174543701,4667.203558135317,3465.927697797639,7.83
350,694.0,Stable,24805.611574345927,12043.722574450743,5755.937506591852,7.83
351,1056.0,Stable,25310.951109644822,6157.830627219014,5856.68514518321,7.83
352,,Unknown,,,0.0,-1.0
353,379.0,Stable,5705.243518253416,2493.5385464044875,2332.7810761198475,7.83
354,776.0,Stable,7348.003263727262,3334.05410374576,2582.230005404745,7.92
355,643.0,Stable,18215.26606722344,17123.243403820474,5272.426977578509,7.83
356,,Unknown,,,0.0,-1.0
357,520.0,Stable,24223.05323009169,11751.69641622729,5649.7214758200935,7.92
358,679.0,Stable,2527.0027421148448,1700.7712774792576,2294.2221197089425,7.83
359,645.0,Stable,2671.24310566606,1927.8756497935976,2488.3226860129444,7.83
360,455.0,Stable,10166.278438305768,4718.099748121967,3509.9196116437042,8.0
361,1268.0,Stable,6374.767331810612,1424.3467504440637,2434.1440106079717,7.92
362,670.0,Stable,6072.735435972518,5065.409764108142,2830.929144680498,7.92
363,566.0,Stable,23645.654892922663,11459.950725415138,5286.904147758416,7.83
364,931.0,Stable,14426.477061562931,3436.450330242779,3662.8005935883275,7.92
365,429.0,Stable,5333.857996563434,2252.3051236308984,2232.809970366986,7.92
366,788.0,Stable,14304.970894567496,3406.07378849392,3620.797652464225,7.83
367,996.0,Stable,14008.86575038036,3262.1395173601472,3608.6652294375085,7.88
368,1185.0,Stable,35614.730047654746,17425.242851739935,7551.056782228081,7.83
