participantId,jobId,financialStatus,availableBalance,extraBudget,wage,avgDailyWorkTime
53,1211.0,Stable,22661.494688487663,5509.821173495295,4263.210126464329,7.92
54,71.0,Stable,42693.237794730834,41116.35026569774,8211.42372592401,7.92
55,38.0,Stable,3760.197494958384,3071.535153250671,1947.3180303927745,7.92
56,128.0,Stable,12270.761294618727,11184.106820730054,3421.686849018714,7.83
57,76.0,Stable,71492.16314789183,35395.16322729341,11313.475248216879,7.83
58,549.0,Stable,92376.05966613814,22945.188622918908,14044.857168216946,7.92
59,581.0,Stable,73170.13631155399,18136.182480883803,11405.132003126144,7.92
60,305.0,Stable,24527.15562479702,11912.317365053674,4926.679219655033,7.83
61,214.0,Stable,25998.98685518733,12642.4624506521,4946.402598019806,7.92
62,202.0,Stable,46022.657248037,22653.076539318383,7646.468612469928,7.83
63,115.0,Stable,25139.20653035268,12201.797850302431,4882.4159832530595,7.83
64,273.0,Stable,22838.76193134185,11040.636873602663,4682.607579240707,7.92
65,359.0,Stable,23891.01905887393,11585.808370820994,4607.8115040112325,7.92
66,267.0,Stable,30594.1469150886,29405.30674198861,6199.374124692236,7.92
67,82.0,Stable,24551.90224319808,11916.133579643458,4591.490598577343,8.0
68,161.0,Stable,22737.12605950709,10996.1035163306,4468.930090159984,7.83
69,347.0,Stable,17186.196201467676,16094.10209813892,4258.760684097336,7.83
70,132.0,Stable,7517.960028388105,6656.863376388218,2574.4059563309766,7.92
71,138.0,Stable,6644.441425811081,5779.431187162305,2564.5803466717934,7.83
72,385.0,Stable,67488.40388462637,16713.98196582091,10758.678390978517,7.92
73,50.0,Stable,41339.31184661954,20302.98901816225,7095.797779616305,7.83
74,258.0,Stable,2315.6682431527206,1669.0577732471577,1778.3333333333344,7.92
75,125.0,Stable,7448.719530390927,6527.480584493322,2820.566723225011,8.0
76,252.0,Stable,23132.55341463213,11202.814804186932,4445.572572384509,7.83
77,269.0,Stable,21843.258547193956,10561.640224142424,4411.977214865403,7.92
78,466.0,Stable,86290.74574785498,21424.143732419423,13190.558206173864,8.0
79,454.0,Stable,34317.22226207951,16861.37483699617,5760.177582963395,7.92
80,358.0,Stable,22829.616428757097,11058.647929327875,4373.735059329408,7.83
81,323.0,Stable,26981.051415211172,25852.015751925785,5568.124558691012,7.83
82,207.0,Stable,29917.574739989144,28848.722725128515,6088.32032604145,7.84
83,1033.0,Stable,33848.66633311279,8314.307755861224,5398.882386002771,7.83
84,69.0,Stable,20833.120242738176,10057.569837270948,4262.346852882277,7.83
85,166.0,Stable,17960.173451127273,8622.033655974315,4221.216943310457,7.83
86,357.0,Stable,20937.00100972184,10103.119990904916,4140.259035717056,7.83
87,5.0,Stable,4152.014139582581,3515.2237748039283,2031.762716350036,7.83
88,122.0,Stable,3177.36822585933,2570.262755404849,1778.3333333333328,7.92
89,760.0,Stable,31312.465159427527,7679.886189467171,5528.432747683376,7.83
90,630.0,Stable,31304.19462441742,7677.516086882155,5433.1050900051405,7.92
91,104.0,Stable,3415.5322144348047,2800.483442650821,1778.3333333333328,7.92
92,25.0,Stable,20017.76202865917,9643.672392789436,4070.0914036266154,7.92
93,339.0,Stable,18419.663893016685,8836.961330195689,3907.3295761495056,7.83
94,28.0,Stable,41483.76166371787,20380.233893663997,7024.513176328477,7.83
95,191.0,Stable,16804.998317027348,8026.863221714052,3721.0552832019907,7.83
96,30.0,Stable,18541.097967346974,8906.540809552633,3896.4858919238823,7.92
97,354.0,Stable,27075.810385303652,26057.78081320621,5555.043308351302,7.83
98,6.0,Stable,18731.089404428825,9003.30002370997,3844.928916171189,7.83
99,298.0,Stable,37309.534421186334,18288.72171307918,6565.406161444718,7.92
100,402.0,Stable,18759.83066788964,9080.159479846734,3783.218424145856,7.83
101,420.0,Stable,33120.813329719225,16258.113030810737,5391.272479719041,7.83
102,1256.0,Stable,66252.21569423478,16411.86666509311,10605.942507666978,7.83
103,1321.0,Stable,65279.45219735702,16168.548090457014,10148.004961799772,7.83
104,97.0,Stable,6115.41584999303,5474.476947050383,2104.800016705133,8.0
105,334.0,Stable,9078.341977164428,8235.99727103127,2903.1469543644507,7.83
106,336.0,Stable,26306.2603754113,25396.117582588577,5255.193264674821,7.92
107,226.0,Stable,18756.22878733033,9014.023015808183,3804.4191161275203,7.83
108,784.0,Stable,30180.437747352356,14787.871661927851,5363.5720794601775,7.83
109,1141.0,Stable,27761.533447814545,13529.362267731203,5117.9877238693325,7.83
110,1035.0,Stable,28506.08525733785,6975.0539337457385,5246.45559148476,7.83
111,63.0,Stable,3088.306488033196,2469.9295871813647,1760.0,7.92
112,265.0,Stable,66484.24367729334,32868.24380166952,10525.589008211033,7.92
113,344.0,Stable,29714.216014853693,28601.96025727433,5869.401538789004,7.83
114,158.0,Stable,57796.30620147225,28524.976243782254,9245.256834841108,7.83
115,78.0,Stable,17082.913934232594,8167.306662627851,3628.4984273779864,7.83
116,960.0,Stable,83638.35634794911,41516.20137936919,12829.261684964595,7.83
117,27.0,Stable,26974.75405437132,25960.32988684438,5678.061486470613,7.92
118,1174.0,Stable,62466.70987547378,30930.37814313152,10044.417970518503,7.83
119,248.0,Stable,54807.66152033359,27018.24645522468,8990.123127159191,7.83
120,16.0,Stable,10140.90186040953,9279.952148574355,3076.8926104390493,7.92
121,4.0,Stable,17121.135532748183,8179.520373192192,3758.5520356710663,7.83
122,1052.0,Stable,29270.933974397136,7165.185882954578,5262.108498649669,7.92
123,650.0,Stable,29078.46291106557,7116.811073809536,5197.66666701446,7.83
124,461.0,Stable,82440.23973579294,40914.94819473911,12621.722859508764,7.83
125,553.0,Stable,71181.288910074,17642.315958267438,10869.068367784264,7.92
126,239.0,Stable,3801.884099686327,3160.5007466634142,1936.7168860847444,7.92
127,,Unknown,,,0.0,-1.0
128,141.0,Stable,20080.104158354832,19173.166946273297,4370.4623016974265,7.83
129,356.0,Stable,14444.825869050392,6845.927603195244,3496.427416607013,7.83
130,282.0,Stable,14982.235166747045,7115.098428567146,3646.175895171413,7.92
131,328.0,Stable,9336.42431133912,8436.0391894956,2959.1367580517185,7.92
132,285.0,Stable,51523.09985570193,25382.89125157035,8462.554044291945,7.92
133,224.0,Stable,16452.558044276593,7840.994954733574,3621.119176094056,7.92
134,616.0,Stable,30619.973948498144,7499.541297312366,5171.478064106621,7.92
135,292.0,Stable,12023.79685148396,11225.298302935964,3254.4000853605085,7.83
136,320.0,Stable,50041.29058929891,24644.543230839223,8243.118303124174,7.83
137,22.0,Stable,6317.084725366586,5647.761872024204,2067.36320867331,7.85
138,140.0,Stable,12738.152686855074,11730.873739019358,3564.1680321308754,7.83
139,81.0,Stable,15107.751946543754,13835.284510079244,4037.5629309137607,7.92
140,839.0,Stable,61710.04889224463,15273.010186138388,9897.246746180082,7.83
141,396.0,Stable,13034.1898283724,12199.016587603686,3218.290748543662,7.83
142,,Unknown,,,0.0,-1.0
143,702.0,Stable,26021.949191922227,12701.173739222204,5110.252336920317,7.88
144,48.0,Stable,14926.46375075328,7075.351225145107,3508.9117862775606,7.83
145,146.0,Stable,4472.92543521164,3838.860310201008,1994.364634732047,7.83
146,247.0,Stable,14363.132422448436,6803.838314952111,3539.7528593479637,7.92
147,225.0,Stable,14462.096677052448,6837.308154250798,3433.672548365882,7.92
148,824.0,Stable,61284.96778219589,15165.596874310411,9756.940919578452,7.92
149,72.0,Stable,2660.213193518018,2030.8444821202213,1822.789679625392,7.83
150,434.0,Stable,57061.73756731318,14109.911936709748,9065.972325151643,7.92
151,26.0,Stable,17122.875517495773,4126.39110378728,3482.025125811984,8.0
152,217.0,Stable,14920.763981252545,7079.585828938002,3399.374599273744,7.92
153,119.0,Stable,6553.837170341789,5667.156660888629,2799.9089499970773,7.85
154,,Unknown,,,0.0,-1.0
155,697.0,Stable,70270.71780768438,34822.64743742341,11333.051189871858,7.91
156,203.0,Stable,13394.25900670246,6314.453152732654,3315.640541083386,7.92
157,503.0,Stable,73875.30049975606,18314.147769334115,11183.320666867849,7.83
158,256.0,Stable,43682.48021604119,21455.333958911822,7381.53383756278,7.83
159,658.0,Stable,29479.94297065173,7215.000040854986,5097.519962876126,7.83
160,1303.0,Stable,55029.98748246864,13602.500277200832,8782.757902995645,7.83
161,,Unknown,,,0.0,-1.0
162,133.0,Stable,6570.720771885971,5785.691229552045,2488.968429812047,7.92
163,576.0,Stable,26371.5468138998,12873.830731668942,5099.145978809993,8.0
164,18.0,Stable,17923.576481797634,16696.63463690994,4453.997766810711,7.84
165,322.0,Stable,30930.440938227657,29801.475737470188,6007.2075179709,7.83
166,7.0,Stable,13233.461575319565,6216.566251228137,3293.5219802935553,7.83
167,83.0,Stable,9079.713007433656,7970.552734995117,3268.931754588273,7.92
168,345.0,Stable,40594.74479832981,20120.7678525804,6355.527515472666,7.83
169,100.0,Stable,16070.203419552328,7857.705921257571,3242.5968838126114,7.92
170,611.0,Stable,55816.31906396018,27716.154039911708,8632.115328330021,7.92
171,1138.0,Stable,20080.856891126736,9863.890410464746,3516.9037349086225,7.83
172,190.0,Stable,36730.79756410225,18167.33101431814,6043.028959968765,7.83
173,193.0,Stable,34406.77107708388,33895.01887877922,5793.9837100237755,7.81
174,151.0,Stable,5335.163396781149,4912.945221685046,1782.0424521069358,7.83
175,232.0,Stable,17074.184641022475,8353.503821411288,3184.5104848785345,7.92
176,353.0,Stable,14948.07571771798,14434.801880019131,3325.0158608612237,7.84
177,156.0,Stable,16173.940749461852,7897.412056288857,3150.716557547662,7.83
178,12.0,Stable,24812.87752190017,24423.446561190915,3849.1958344851896,7.92
179,300.0,Stable,5335.61823599612,4754.436327370155,2133.5438044281645,7.83
180,251.0,Stable,18696.24299741948,9093.4213114812,3265.846114424259,7.83
181,314.0,Stable,5076.985098942996,4612.3362145403935,1776.0486366887974,7.92
182,108.0,Stable,6874.171321907616,6308.337890418575,1999.8140920470312,7.92
183,1217.0,Stable,72857.95950773297,36238.444969854485,10776.157646998367,7.83
184,201.0,Stable,7070.9988115401,6495.411314182809,2208.21350655148,7.92
185,1296.0,Stable,32697.297413769284,16156.969952682308,5061.8634427063735,7.92
186,9.0,Stable,26767.79915011725,26397.002126020703,4316.986156870573,7.83
187,493.0,Stable,19214.411781104416,9423.807378503932,3024.3767929434143,7.83
188,169.0,Stable,42207.3539661081,41927.14789596046,6446.4490222068835,7.83
189,836.0,Stable,68998.24295302806,34360.701999392826,10030.846494347987,7.83
190,79.0,Stable,38268.285654394174,18950.29099493847,6434.075668171327,7.83
191,253.0,Stable,16800.35851043927,8214.920268457145,3128.2879883460455,7.83
192,470.0,Stable,32752.94689191988,16238.186547828916,4989.347055865266,7.83
193,205.0,Stable,37065.66118099754,36724.02366661048,5757.112470742765,7.92
194,1007.0,Stable,59007.69664126664,29364.980267425155,8627.196906561208,7.83
195,1261.0,Stable,70238.50661300078,17475.40807429472,10128.60498048855,7.92
196,351.0,Stable,11840.26615780872,5732.1659968336935,2545.6530361193204,7.83
197,152.0,Stable,7578.028999761881,6939.604902157573,2445.228178390155,7.83
198,1017.0,Stable,56052.17982722895,27860.0259058864,8347.319597003157,7.83
199,220.0,Stable,15358.74486746274,7488.801610613942,3156.7212130769135,7.92
200,1147.0,Stable,68858.81635143906,34263.34416799145,9951.875698323094,7.83
201,925.0,Stable,31317.56594898709,15474.795454742867,4871.872123777976,7.83
202,91.0,Stable,9561.955413008038,8919.189084166579,2650.1646409616305,7.83
203,266.0,Stable,6943.65248323486,6450.55552555982,2252.32809087225,7.83
204,833.0,Stable,18692.92186174421,9162.949292391217,2959.689352904572,7.83
205,1299.0,Stable,29419.39144966603,7251.386977169287,4867.8110484514045,7.92
206,47.0,Stable,14012.528204244434,6816.463063958301,3040.4888078030012,7.83
207,277.0,Stable,29369.326987790555,29074.64885174856,4459.456120567474,7.92
208,52.0,Stable,15179.631383866374,7396.625549830758,2988.3776914614227,7.92
209,741.0,Stable,31809.419118541424,15761.370491249712,4801.611767330412,7.92
210,262.0,Stable,3827.927210790386,3319.8539859643374,1778.3333333333328,7.92
211,1082.0,Stable,56154.87300983442,27934.894219789585,7952.566462985166,7.83
212,241.0,Stable,4110.512231495962,3665.2399780489823,1820.7484055646478,7.92
213,84.0,Stable,21815.35512535644,21487.68918509653,3417.437681756842,8.0
214,489.0,Stable,30578.31856184193,15130.499771938432,4677.298022395655,7.83
215,853.0,Stable,55184.57862391661,27430.916471169752,8112.164836552683,7.92
216,964.0,Stable,30660.67328064057,7593.359348424008,4707.448335277538,7.92
217,60.0,Stable,5071.763131937014,4508.3686432242,1921.218655118156,8.0
218,352.0,Stable,1790.1793530394627,1258.874648637965,1760.0,7.83
219,153.0,Stable,12967.5560144294,12702.796541589289,2265.1570632714484,7.83
220,99.0,Stable,27006.919927527637,26325.033653691808,5113.556169522515,7.92
221,325.0,Stable,13398.87369898746,12958.931638005706,2720.5218183433913,7.84
222,250.0,Stable,14308.871397861249,6960.525002574167,2975.196304480251,7.83
223,13.0,Stable,12860.696299808877,12281.975805622167,2951.9353558207804,7.92
224,373.0,Stable,19220.16125360776,9480.02439787476,3057.8041700829253,7.83
225,709.0,Stable,30969.288038713792,15352.646075832276,4681.252933260754,7.92
226,255.0,Stable,27913.441705590565,27428.22540193498,4901.650545890081,7.83
227,293.0,Stable,14794.13916424451,7196.057441405414,3002.432705055689,7.92
228,1254.0,Stable,52986.836500977966,26272.370186138764,8012.81250155557,7.92
229,98.0,Stable,33824.01427672674,33423.20720721156,5203.184872061321,7.92
230,1179.0,Stable,52110.9220573397,25815.43428135684,7915.275718934399,7.83
231,260.0,Stable,3235.174174904817,2761.323087008492,1778.3333333333344,7.92
232,73.0,Stable,5633.240337439038,5169.704677977195,1760.0,7.83
233,998.0,Stable,66799.83142327883,33202.92316917943,9738.244916729114,7.83
234,155.0,Stable,35488.064926268424,17544.622394733793,5785.142721307147,7.83
235,288.0,Stable,25801.36076968548,25330.92041807503,4021.508401394824,7.92
236,1155.0,Stable,17658.488135872303,8598.023892130928,3008.836582096202,7.92
237,626.0,Stable,65883.23118784954,32710.50358175335,9648.58132342838,7.83
238,1184.0,Stable,16773.81109857551,8190.361582914717,2855.5710242777213,7.83
239,185.0,Stable,1758.8857026016956,1276.851326446029,1680.0,7.85
240,243.0,Stable,34846.84874779308,17203.675412641107,5841.625412302062,7.92
241,1139.0,Stable,29331.076681279363,14468.738973433326,4625.939054105579,7.83
242,361.0,Stable,60384.15427448744,15007.552941859423,9585.160684764614,7.83
243,145.0,Stable,5165.061206774181,4752.360881788715,1760.0,7.83
244,90.0,Stable,10153.798328676385,9632.080600246103,2592.071141016122,7.83
245,62.0,Stable,36265.80232153656,35884.72024316051,5688.942524742597,8.0
246,312.0,Stable,3604.62088043926,3102.23031510531,1760.0,7.83
247,88.0,Stable,2939.454754057474,2412.779056410257,1778.3333333333342,7.92
248,556.0,Stable,52850.77909407215,26239.85991334877,7834.533548756636,7.83
249,142.0,Stable,19378.856796983928,18971.222927179657,3463.658415060563,7.83
250,129.0,Stable,14066.246377518257,6828.773026266396,2943.1309498575047,7.83
251,340.0,Stable,14892.926190439011,7238.835506048524,2897.8241925686752,7.83
252,363.0,Stable,23606.47713637528,11484.24421531082,4553.202677375919,7.92
253,612.0,Stable,57694.47639728098,28528.460728079164,9427.184372199878,7.83
254,940.0,Stable,45278.34267618542,11154.218647737996,7714.429709632119,7.92
255,660.0,Stable,2244.4969602127712,1516.907354056479,1848.6065797855338,7.92
256,,Unknown,,,0.0,-1.0
257,595.0,Stable,21360.91498874686,10323.88827599958,4448.459719113014,7.83
258,491.0,Stable,5091.090101814407,4152.363446772964,2471.3549299595743,7.92
259,1034.0,Stable,26228.65055718284,6392.685717704932,4586.111120830347,7.83
260,542.0,Stable,50693.62799965927,24986.01380308088,8401.149590182096,7.83
261,693.0,Stable,20113.54045208337,9691.282963573043,4360.848524312574,7.92
262,,Unknown,,,0.0,-1.0
263,914.0,Stable,24734.33224295769,12038.002813590329,4578.3428443406565,7.83
264,787.0,Stable,24016.60951853597,11679.274880684648,4369.7147939714505,7.92
265,1282.0,Stable,48886.6229803569,24110.605155954014,7678.727181311359,7.92
266,654.0,Stable,22836.017597899918,21846.17006726363,5052.534436086356,7.92
267,,Unknown,,,0.0,-1.0
268,748.0,Stable,24965.023415048327,12141.33773507728,4613.771826470255,7.92
269,560.0,Stable,20961.81238648285,10103.313637166177,4347.849152663287,7.92
270,881.0,Stable,23634.238011711957,5733.88447736236,4556.4603341491775,7.92
271,543.0,Stable,20212.85952089349,9740.36082054732,4229.839555220796,7.92
272,409.0,Stable,7381.53260187115,6264.853777855532,3093.7252096179523,7.84
273,587.0,Stable,4333.190773819496,3511.275238681808,2172.6294260997342,7.91
274,644.0,Stable,9091.77721336792,8219.904651455694,2799.3148428515988,7.83
275,1233.0,Stable,25273.168103697648,12303.841890430484,4534.61608252128,7.83
276,1163.0,Stable,44255.07398517599,10871.487536768844,7455.642816468037,7.91
277,575.0,Stable,5714.984955587859,4824.828527807676,2550.7714993883733,7.84
278,443.0,Stable,43530.42439077665,10705.743355388697,7180.484501995035,7.83
279,,Unknown,,,0.0,-1.0
280,885.0,Stable,43043.63460481546,21182.84137162168,7186.883072471478,7.92
281,398.0,Stable,19165.18949167115,9218.338063125737,4072.2470908720657,7.83
282,1049.0,Stable,23119.198583029796,5576.274523992404,4409.323745836617,7.83
283,483.0,Stable,28604.219576385083,27314.162653073698,6030.18874153278,7.83
284,394.0,Stable,3564.2713451187624,2881.6042865438285,1923.1513338954658,7.85
285,,Unknown,,,0.0,-1.0
286,563.0,Stable,18299.71011084401,8781.607206953811,3959.3443692212177,7.83
287,485.0,Stable,15077.832837152671,7149.368440593517,3748.48465715528,7.83
288,,Unknown,,,0.0,-1.0
289,480.0,Stable,30627.862428247645,29589.885105198133,6092.553213863924,7.83
290,1307.0,Stable,56953.75619352343,14069.679252059734,9395.704429985637,7.83
291,508.0,Stable,8446.538568282453,3848.846696908453,2646.941132027864,7.92
292,497.0,Stable,8901.11480262275,8002.547989048748,2812.6592595805087,7.83
293,1094.0,Stable,22332.042998804336,5414.25095337996,4374.847874182146,7.83
294,642.0,Stable,3022.451780195858,2235.8799548130755,2011.342802194582,7.83
295,471.0,Stable,46463.1770321691,22849.82295602457,7986.3176331218065,7.93
296,436.0,Stable,45162.51502284461,22206.27215505516,7654.78617992811,7.92
297,1014.0,Stable,24414.534403931044,11865.972868872552,4331.758789456352,7.83
298,,Unknown,,,0.0,-1.0
299,673.0,Stable,16624.79708002993,7913.088752635609,3697.020691930836,7.92
300,1230.0,Stable,22178.669521251613,5373.846110363208,4282.412873261019,7.92
301,,Unknown,,,0.0,-1.0
302,740.0,Stable,22888.74628056404,5539.683868767098,4313.680153365844,7.92
303,435.0,Stable,42313.56034071183,20778.264614718228,7359.95967186394,7.92
304,1265.0,Stable,22726.90435673478,5506.711787551558,4312.987820673431,7.92
305,674.0,Stable,12338.542234180526,11234.22255414618,3702.7772578828653,7.92
306,945.0,Stable,22229.011316254688,5382.366423062054,4243.565443040712,7.92
307,607.0,Stable,5785.292035493757,4927.231130019824,2530.4004052593077,7.83
308,805.0,Stable,20645.229279597177,9933.239182245616,4230.8682823531835,7.92
309,864.0,Stable,20039.701866085983,9662.165436903697,4038.153002933887,7.83
310,937.0,Stable,20043.73734267244,9647.306780234272,4139.700371513002,7.92
311,423.0,Stable,5035.912206727259,4240.8119019077,2192.384469125206,7.92
312,969.0,Stable,21865.0963786451,5291.392950510751,4091.090959391569,7.83
313,908.0,Stable,13333.79842249585,6298.818295764582,2787.227108443915,7.92
314,539.0,Stable,14584.854361697437,6913.134935640353,3634.6331751754883,7.92
315,888.0,Stable,50275.11366820191,12384.704726345411,8250.208072130215,7.83
316,703.0,Stable,20330.6228252019,4907.472093317462,3987.850254005492,7.83
317,682.0,Stable,9317.652385102569,4260.157819765326,2641.1961148932564,7.92
318,685.0,Stable,15262.862285608751,7242.9529119722865,3582.3822297706,7.83
319,1066.0,Stable,9873.131090661567,2293.3669592094907,2569.333421700183,7.83
320,494.0,Stable,35569.68793104456,17423.539739502758,6424.372981728382,7.86
321,428.0,Stable,19717.534734621007,18536.169591483114,4885.191946033561,7.84
322,570.0,Stable,13584.78696974192,6398.178210296012,3521.1790905058715,7.92
323,624.0,Stable,27259.339099687208,25661.15828509364,6218.966983966432,7.83
324,935.0,Stable,19781.731502391565,4761.718943993573,3958.4538725305047,7.83
325,617.0,Stable,15818.533531949386,7505.898323281512,3511.8593190524502,7.92
326,496.0,Stable,32859.66178724139,16011.290113969786,6173.393124360641,7.83
327,719.0,Stable,21861.856936557862,5299.581620255921,3996.088417835995,7.92
328,405.0,Stable,9637.15566320182,4464.484100685453,2483.0813629375484,7.83
329,1077.0,Stable,45186.63183687915,22259.86656452504,7141.803256462974,7.92
330,614.0,Stable,12465.55756030176,11622.164851792628,3039.9632710897804,8.0
331,622.0,Stable,39794.96731961232,19539.37735131864,6753.578608767749,8.0
332,1041.0,Stable,42444.90430466914,10445.359084534157,7054.622193233611,7.83
333,1097.0,Stable,42850.123988764135,10546.642988843943,6930.67510208682,7.83
334,1309.0,Stable,41276.935229461546,20306.3269720943,6782.3405716872185,7.92
335,1015.0,Stable,49656.93734732628,12247.939727469857,8119.150021703321,7.84
336,374.0,Stable,35232.20661308799,17260.27430593708,6189.412765635157,7.83
337,781.0,Stable,50159.76848796834,24739.92504454863,8075.374110281907,7.83
338,526.0,Stable,4634.033931713221,3901.4795190274913,2220.9192512744453,8.0
339,721.0,Stable,41470.56681652515,10197.935781311186,6760.321820828982,7.83
340,1128.0,Stable,48832.18481736185,24066.252092497198,7947.440141629775,7.92
341,1212.0,Stable,18180.341285261387,4375.272714792547,3855.7862466248844,7.83
342,659.0,Stable,15150.809656936408,7218.903103570085,3457.971533974485,7.83
343,1277.0,Stable,38676.33788315522,18998.00234647196,6455.618750335908,7.92
344,737.0,Stable,19609.444310243816,9464.555560016255,3815.4974017501995,7.92
345,375.0,Stable,33145.09469503752,16195.086672889009,6018.743242785898,7.83
346,,Unknown,,,0.0,-1.0
347,1281.0,Stable,37739.48503150103,9246.003222944357,6207.270293749869,8.0
348,521.0,Stable,14335.192684869662,6810.359386181491,3388.177930864374,7.83
349,628.0,Stable,13506.895765933596,6379.198511165512,3164.5426805978445,7.83
350,694.0,Stable,34286.950149656055,16784.778315425665,6030.029768810512,7.83
351,1056.0,Stable,35205.32672891566,8631.336458356405,6135.574914001458,7.83
352,,Unknown,,,0.0,-1.0
353,379.0,Stable,7824.8578136667775,3554.275055994726,2443.865889268412,7.83
354,776.0,Stable,10210.912729016503,2383.6448847013,2464.855914249984,7.92
355,643.0,Stable,25794.4898768508,24696.05192029411,5523.4949288917705,7.83
356,,Unknown,,,0.0,-1.0
357,520.0,Stable,33246.30380826978,16261.273960735369,5918.755831811527,7.92
358,679.0,Stable,3710.4581681160776,2880.6650043029485,2403.4707920760347,7.83
359,645.0,Stable,3754.897493826895,3011.530037954433,2380.134743142816,7.83
360,455.0,Stable,13813.12887844142,6541.524968189792,3204.7092106312084,8.0
361,1268.0,Stable,8778.03221288332,2025.1629707122408,2550.055630160732,7.92
362,670.0,Stable,8266.256542615665,7255.213423217058,2966.668208958308,7.92
363,566.0,Stable,32508.281833499364,15891.313437625726,5538.661488127864,7.83
364,931.0,Stable,20286.75343928111,9801.895650855717,3837.2196694734857,7.92
365,429.0,Stable,7226.6746475789105,3231.793024142403,2339.134254670176,7.92
366,788.0,Stable,19640.39571129388,4740.165889352984,3793.2165882958548,7.83
367,996.0,Stable,19136.82201547929,4596.35947910143,3780.506430839297,7.84
368,1185.0,Stable,49461.34615940144,24386.420575374552,7910.630914715132,7.83
